content_id,subject,sentiment_value,sentiment_word
3waoGs6DLeRjrxOB,配置,0,
1WCAISQtuEdTZ7G5,舒适性,0,
aB6ythMmUQL4TneC,操控,1,
hY9A7rn2wlmEF0uo,操控,0,
aDVYRH7ef086mjsA,舒适性,0,
vgkYQtw06TsAENDU,动力,0,
4aUn8IJ1to3uCeT6,舒适性,0,
zXPLFe5Sqvc06RuG,外观,1,
ycZd3HgBt5wpGjkK,价格,0,
cudSKGTyMLbIt8k3,价格,0,
KNjsGxYQdD903Rbr,油耗,0,
7ADnOoqHVgKSbLuR,舒适性,0,
592wQPGZTWVgIei7,动力,0,
dWjXp309QZK6sOBt,动力,0,
D5bSu7LOnQ4raJwE,舒适性,0,
lxkDKHi3veIRThdf,外观,0,
8jCcfemUlPaQFx67,动力,0,
2F5v8I3ZRdiSVOlM,外观,0,
YiOzfUcV1sy6KxIE,动力,0,
nmldu0FiyIZS9Tj3,安全性,0,
ajkbZcriRmB6otJ9,价格,0,
AWsymeHLSU1f38tT,安全性,0,
6DWMVcopvEKwU4PJ,舒适性,0,
uj70WQBqvYT6wo9R,空间,-1,
ZMgQETI7HcXaJPnu,配置,0,
H9Eqg04t2xn6CkJT,动力,0,
4Gu5FCl1ypm3MYjh,内饰,0,
BS6GJonqAjs3i5dD,价格,0,
ZW4GqhOlFucQopNK,舒适性,0,
M9maZYhelO08UcP7,动力,0,
dXbirf1CuyFszlKO,油耗,0,
OKVCfRJ8X9BwxaTv,配置,0,
d12qenNXRh4oEWkM,动力,0,
w9d56j8OgnCKvPcL,动力,0,
e0kYOc5iPx9mR3jv,油耗,0,
TfQUE3IXugtVsHFN,动力,0,
cgSKMAwYqW4mj9LU,油耗,0,
VZsxWz1fbk6DLFXO,价格,0,
9firBmw7PNz0XQyE,动力,0,
6GjoJk7wyDZVFQ3C,空间,0,
DoV8dMqFstKXEUwh,安全性,0,
OG8z3WDXMeFRfYnr,价格,0,
VpLeaYSlRTqyMFgK,操控,0,
UbCTsEBa7D4loFLf,动力,0,
EFGwePH45xyBWUcb,动力,0,
szJOWrFC4H97uDUo,操控,0,
v01eRdCPMnOKw8ty,操控,1,
y3WuIhpVe5qKMsa6,操控,0,
BaEdk14fSL96ZTtN,舒适性,0,
SgNFp8ixQX1HA64y,动力,0,
AC9siSxTEzyKrlaZ,舒适性,0,
0zvVXq62e1A9ib4W,价格,1,
fYnArPDqmTlIyagt,动力,0,
3BKOx5DzMaQsi0RZ,舒适性,0,
uOF5eWQHCSIb0lnX,油耗,0,
yeBbRYX73hd94WZI,油耗,0,
jE6k7BXpZLNWl1hQ,外观,1,
Bhko5WI62HVJGm7C,动力,0,
1aYrZnCMKBoX3s4E,外观,0,
9fqL8bdKWXJcThNu,油耗,0,
u0PmnoGdzNIRy4Q7,安全性,0,
Ni0TWvFVRU8XdmtO,操控,0,
4SDY29tXIivB6VLZ,动力,0,
AzyW4NBUETH7vbgP,操控,0,
uHMWwOS43IQ0fK96,油耗,0,
rTEKoLtW9vp3qVNM,价格,0,
JUISr7g514Y8VEoj,价格,0,
H6CfVzu4mLq0JkR7,操控,1,
WanjgfvIscPoUqGY,操控,0,
wB1jPZH8753R4lJk,价格,-1,
A2l9McPr6ITYBNsa,油耗,0,
u7BZNFiE0cKdojl9,动力,0,
WUMfjXzKCtP4F3qg,价格,0,
BylRVaPbFuH60W8M,舒适性,1,
9IGP8J5XtxWnjBlo,舒适性,0,
p2DgM5uoHAT9XPki,操控,1,
5jCfSe8z9wo1sU6i,价格,0,
ByeJn8m2blqVKiD6,动力,0,
UIC3PqTcutWdFNVQ,配置,0,
DZLR0tNlrT1u4fjs,安全性,0,
zPg9hyoViI8JUYw6,油耗,0,
cDQiy0dnrVfx3MWl,价格,0,
ig1CYQufD2BrU3WO,动力,0,
ZeAFK5tdv6V9ORYJ,配置,0,
4IONEgTitCLGye9Z,价格,0,
PaAuNd5lobeqXpOh,动力,0,
p2zCmiu4jIScUXew,外观,0,
InuPQK6wX9UtzgCl,动力,0,
3xW28YUPNywkseaM,油耗,-1,
4PUWD5HkGZFdcYr6,动力,0,
3Td6ia7n5BNLqjxh,配置,0,
TZORfDtCeIb9KJwE,油耗,0,
E5390SuTF2RoQyzt,舒适性,0,
jZTniaUmkgNuroEL,油耗,0,
kGBvJTFlncWIX10z,动力,0,
tEwq3kU6yNp4AHMj,价格,0,
dL1EZgfl4RjkeKUh,价格,0,
PykO9QsJFYtmMGvU,油耗,0,
RpeP4w7J8AOxdzIi,油耗,0,
blzhHtvQLcxIyfod,外观,0,
8GadRbIzViTqyx4F,内饰,-1,
dXJM8HgpAFsGOnWU,内饰,-1,
Px5CuDqJOfvEswra,动力,0,
1YyTakcRLKS43CWs,外观,0,
BevXWnqDitsjJQhY,油耗,0,
p8SCmcxyB1aeOTYG,价格,0,
Hif4ZJjkoRw5b9tE,舒适性,0,
OMS3NeFwL8JB6onb,油耗,0,
P7zwjrpgGSFiDA4M,价格,0,
8ijAZKYdwx5BXeEz,配置,-1,
EVG6bXaQxSCN1Ake,配置,0,
cydDMeo04TnBG92s,油耗,0,
0ZcJSahWkL3TmIzN,动力,0,
T40PlF3fkStJdIx9,价格,0,
pXEC2P7BzGYmUxiy,动力,0,
QHrK5zZkTX4wWude,舒适性,0,
YSeEn5CvJ1FkgoQh,安全性,0,
itm5q6I1z8vf7ZMD,动力,0,
flTo2WjaIkiuDqX8,配置,0,
LTxHPB31aI62JOMX,动力,0,
Wf9T283SZphL6tQ4,配置,0,
cVlv8HZPjB6m4y75,空间,1,
JK1uU6QgvX7FPmeC,价格,0,
OSwysxEp1KTU4ZGV,动力,0,
9Cc6IPenXxTmLAa1,舒适性,0,
xXQtrRW7UOwPCbEi,动力,0,
rytcHs5GMUWREKfj,外观,1,
OvEuatQI8nlf5W4b,操控,0,
